"","X1","X2","y"
"85",-0.152608638985305,0.208023530233554,1.05169437158815
"86",-0.127661810206181,0.19542489886729,1.06454286800918
"87",-0.101631711458351,0.182285661205579,1.07612354246625
"88",-0.0746125362637717,0.168864517010567,1.08648772109726
"89",-0.0466984781443945,0.155420166044395,1.09568673004013
"90",-0.0179837306221738,0.142211308069208,1.10377189543275
"91",0.0114375127809361,0.129496642847149,1.11079454341304
"92",0.0414746896431921,0.117503837412872,1.11680857033958
"93",0.0720517619436881,0.106336427891071,1.12187815345377
"94",0.103096322761728,0.0960669176789525,1.12607004021768
"95",0.134535965176616,0.0867678101737217,1.12945097809338
"96",0.166298282267657,0.0785116087725843,1.13208771454294
"97",0.198310867114154,0.0713708168727456,1.13404699702845
"98",0.230501312795411,0.0654179378714112,1.13539557301198
"99",0.262782856304513,0.0607069887986156,1.13617417247479
"100",0.295011310289662,0.0572180412157093,1.1363194554749
"101",0.327028131312842,0.0549126803168719,1.13574206458952
"102",0.358674775936034,0.053752491296283,1.13435264239585
"103",0.389792700721223,0.053699059348122,1.1320618314711
"104",0.420223362230392,0.0547139696665686,1.12878027439247
"105",0.449808217025523,0.0567588074458023,1.12441861373718
"106",0.478400922792863,0.059798919835255,1.11890602481261
"107",0.505903941715716,0.0638147018053682,1.11224581384696
"108",0.53223193710165,0.0687903102818359,1.10445981979858
"109",0.557299572258233,0.0747099021903517,1.09556988162586
"110",0.581021510493032,0.0815576344566096,1.08559783828716
"111",0.603312415113616,0.0893176640063035,1.07456552874085
"112",0.624086949427552,0.0979741477651272,1.0624947919453
"113",0.643268342964512,0.107498603444498,1.04941146693084
"114",0.660814090142588,0.117811991898728,1.03535739301558
"115",0.676690251601973,0.12882263476785,1.0203784095896
"116",0.690862887982865,0.140438853691901,1.00452035604298
"117",0.703298059925457,0.152568970310916,0.987829071765785
"118",0.713961828069944,0.165121306264928,0.970350396148087
"119",0.722820253056522,0.178004183193973,0.952130168579962
"120",0.729864899348108,0.191126834681152,0.933190819504853
"121",0.735189346698501,0.204402142081831,0.913461143579694
"122",0.738912678684223,0.217743898694439,0.892846526514791
"123",0.741153978881796,0.23106589781741,0.871252354020448
"124",0.742032330867742,0.244281932749173,0.848584011806971
"125",0.741666818218583,0.257305796788162,0.824746885584666
"126",0.740176524510839,0.270051283232805,0.799646361063836
"127",0.737661407504806,0.282444454136344,0.773226834299932
"128",0.734144921695866,0.294460446571254,0.745588742728962
"129",0.729631395763176,0.306086666364816,0.716871534132083
"130",0.724125158385891,0.317310519344313,0.687214656290449
"131",0.717630538243167,0.328119411337028,0.656757556985214
"132",0.710151864014161,0.338500748170244,0.625639683997534
"133",0.701693464378027,0.348441935671244,0.59400048510856
"134",0.69225910070094,0.357938264972805,0.561999491627845
"135",0.681850265097146,0.367016568429688,0.529876568978523
"136",0.670467882367907,0.375711563702146,0.497891666112126
"137",0.658112877314487,0.384057968450436,0.466304731980183
"138",0.64478617473815,0.39209050033481,0.435375715534227
"139",0.630488699440159,0.399843877015524,0.405364565725787
"140",0.615221376221777,0.407352816152834,0.376531231506395
"141",0.598996099057056,0.414645461967686,0.349103449578866
"142",0.581868638611198,0.4217236649238,0.323180107651159
"143",0.563905734722191,0.428582702045589,0.298827881182516
"144",0.545174127228026,0.435217850357466,0.276113445632178
"145",0.525740555966692,0.441624386883843,0.255103476459388
"146",0.505671760776177,0.447797588649133,0.235864649123388
"147",0.485034481494472,0.453732732677749,0.218463639083422
"148",0.463889934893214,0.459422878505389,0.202950478961537
"149",0.442277245478622,0.464852215712901,0.189308630031011
"150",0.420230014690568,0.470002716392416,0.177504910727929
"151",0.39778184396892,0.474856352636068,0.167506139488373
"152",0.374966334753546,0.479395096535988,0.159279134748429
"153",0.351817088484316,0.48360092018431,0.15279071494418
"154",0.328367706601099,0.487455795673166,0.148007698511711
"155",0.304658052666107,0.49092810910523,0.144887621487184
"156",0.280753038730928,0.493931902625341,0.143350890307084
"157",0.256723838969494,0.496367632388879,0.143308629007973
"158",0.232641627555736,0.498135754551225,0.144671961626416
"159",0.208577578663586,0.499136725267758,0.147352012198974
"160",0.184602866466975,0.499271000693858,0.15125990476221
"161",0.160788665139835,0.498439036984907,0.156306763352689
"162",0.137210950289329,0.496562539285187,0.162405606624772
"163",0.113964903255549,0.493648208694597,0.169477031704013
"164",0.0911505068118168,0.48972399530194,0.177443530333766
"165",0.0688677437314549,0.484817849196017,0.186227594257385
"166",0.0472165967877865,0.478957720465629,0.195751715218224
"167",0.0262970487541344,0.472171559199581,0.205938384959636
"168",0.00620908240382128,0.464487315486672,0.216710095224975
"169",-0.0129477082775878,0.455939482208422,0.227994466820286
"170",-0.0310752844555586,0.446588723417209,0.239739636802388
"171",-0.048075996083316,0.436502245958127,0.251898871290789
"172",-0.0638521931140834,0.425747256676272,0.264425436405001
"173",-0.0783062255010847,0.414390962416738,0.277272598264533
"174",-0.0913404431975438,0.40250057002462,0.290393622988894
"175",-0.102857196156684,0.390143286345014,0.303741776697595
"176",-0.112766533906069,0.377384774404264,0.317257586176044
"177",-0.121009304270612,0.364284521953726,0.330830620873245
"178",-0.127534054649565,0.350900472926004,0.3443377109041
"179",-0.132289332442181,0.337290571253706,0.357655686383512
"180",-0.135223685047712,0.323512760869438,0.370661377426382
"181",-0.136285659865411,0.309624985705804,0.383231614147613
"182",-0.13542380429453,0.295685189695411,0.395243226662108
"183",-0.132609273380564,0.281729687292767,0.406586198278278
"184",-0.127903652753985,0.267708275039988,0.417203125078574
"185",-0.121391135691505,0.253549120001094,0.427049756338954
"186",-0.113155915469838,0.239180389240103,0.43608184133538
"187",-0.103282185365698,0.224530249821033,0.444255129343811
"188",-0.0918541386557985,0.209526868807904,0.451525369640207
"189",-0.0789559686168531,0.194098413264734,0.457848311500527
"190",-0.0646707042550076,0.178189446224785,0.463189642995694
"191",-0.049076717494138,0.161810114598287,0.467554807376478
"192",-0.0322512159875509,0.144986961264712,0.470959186688613
"193",-0.0142714073885546,0.127746529103536,0.473418162977832
"194",0.00478550064954329,0.11011536099423,0.474947118289867
"195",0.0248423004734351,0.0921199998162687,0.475561434670451
"196",0.0458217844298126,0.0737869884491251,0.475276494165318
"197",0.0676358343680564,0.0551442266325158,0.474110823965963
"198",0.0901526901482941,0.036225041547136,0.472095531846929
"199",0.113229681133341,0.0170641172339246,0.469264870728523
"200",0.136724136686012,-0.0023038622661796,0.46565309353105
"201",0.160493386169124,-0.0218442129122377,0.461294453174816
"202",0.18439475894549,-0.0415222506633102,0.456223202580129
"203",0.208285584377927,-0.0613032914784594,0.450473594667292
"204",0.232030340453718,-0.0811479211428597,0.444067928725866
"205",0.255522099658017,-0.100997804746142,0.43698068952242
"206",0.278661083100446,-0.12078987720405,0.42917440819278
"207",0.301347511890626,-0.140461073432329,0.42061161587277
"208",0.323481607138181,-0.159948328346723,0.411254843698212
"209",0.344963589952733,-0.179188576862977,0.40106662280493
"210",0.365693681443902,-0.198118753896835,0.39000948432875
"211",0.385582062099316,-0.216673898431148,0.378064388279285
"212",0.404578749918612,-0.23478146571719,0.365286010161314
"213",0.422643722279433,-0.25236701507334,0.351747454353404
"214",0.439736956559423,-0.269356105817981,0.337521825234125
"215",0.455818430136222,-0.285674297269492,0.322682227182044
"216",0.470848120387474,-0.301247148746253,0.307301764575732
"217",0.484786004690822,-0.316000219566645,0.291453541793755
"218",0.49759436301716,-0.3298693068151,0.275210835856883
"219",0.509244685710403,-0.342831158640268,0.25864761435468
"220",0.519710765707718,-0.354872760956846,0.241838017518911
"221",0.528966395946269,-0.365981099679536,0.224856185581343
"222",0.536985369363225,-0.376143160723037,0.207776258773739
"223",0.543741478895752,-0.38534593000205,0.190672377327866
"224",0.549208517481016,-0.393576393431275,0.173618681475486
"225",0.553384215390278,-0.400814335440852,0.156696413512187
"226",0.556362052231173,-0.407010734522681,0.140015223988832
"227",0.558259444945429,-0.412109367684105,0.123691865520108
"228",0.559193810474775,-0.416054011932464,0.1078430907207
"229",0.559282565760941,-0.418788444275099,0.0925856522052931
"230",0.558643127745654,-0.42025644171935,0.078036302588572
"231",0.557392913370643,-0.420401781272559,0.0643117944852225
"232",0.555635299947721,-0.419178938203237,0.0515237635133613
"233",0.553417506269032,-0.416585180824571,0.0397633773048307
"234",0.550772711496803,-0.412628475710921,0.0291166864949047
"235",0.547734094793263,-0.407316789436644,0.0196697417188566
"236",0.544334835320639,-0.400658088576098,0.0115085936119604
"237",0.540608112241158,-0.392660339703642,0.0047192928094897
"238",0.536587104717049,-0.383331509393634,-0.000612110053281586
"239",0.532294420984101,-0.372677106884228,-0.00439857294761328
"240",0.527710385572348,-0.360692812068757,-0.00654908827089981
"241",0.522804752085386,-0.347371847504351,-0.00697165702706885
"242",0.517547274126812,-0.332707435748139,-0.00557428022004821
"243",0.511907705300222,-0.316692799357251,-0.00226495885376571
"244",0.505855799209212,-0.299321160888817,0.00304830606785085
"245",0.499361309457378,-0.280585742899966,0.0104575135408734
"246",0.492419153940386,-0.260481125562206,0.0200315867161863
"247",0.48512490772218,-0.239007319504565,0.03174714536392
"248",0.477599310158776,-0.216165692970449,0.0455577334090168
"249",0.469963100606188,-0.191957614203266,0.0614168947764191
"250",0.46233701842043,-0.166384451446422,0.0792781733910688
"251",0.454841802957517,-0.139447572943321,0.0990951131779097
"252",0.447598193573463,-0.111148346937374,0.120821258061882
"253",0.440716200230933,-0.0815047838646316,0.144397008303896
"254",0.43426291531919,-0.050601462931729,0.169710189508727
"255",0.428294701834145,-0.0185396055379533,0.196635483617115
"256",0.422867922771713,0.0145795669174158,0.225047572569803
"257",0.418038941127806,0.0486548330350913,0.25482113830753
"258",0.413864119898336,0.0835849714157916,0.285830862771039
"259",0.410399822079216,0.119268760660235,0.317951427901074
"260",0.40770473147624,0.155594685109006,0.351046270734121
"261",0.405846815134725,0.192410052062177,0.384933848689679
"262",0.404896360909871,0.229551874559685,0.419421374282988
"263",0.404923656656875,0.266857165641471,0.454316060029294
"264",0.405998990230936,0.304162938347479,0.489425118443843
"265",0.408192649487253,0.341306205717644,0.524555762041874
"266",0.411574922281025,0.378123980791911,0.559515203338636
"267",0.416191353883193,0.414458116466977,0.594134406774274
"268",0.42198851922768,0.4501698250666,0.628339344488561
"269",0.428888250664151,0.48512515877129,0.662079740546167
"270",0.436812380542269,0.519190169761563,0.695305319011767
"271",0.445682741211703,0.552230910217934,0.727965803950038
"272",0.455421165022115,0.584113432320915,0.76001091942565
"273",0.465949484323172,0.614703788251024,0.79139038950328
"274",0.477169442051979,0.643869330730817,0.82204887466856
"275",0.488902423495405,0.671482614651038,0.851910781090978
"276",0.500949724527759,0.697417495444476,0.880895451360979
"277",0.513112641023351,0.721547828543918,0.908922228069008
"278",0.52519246885649,0.743747469382153,0.935910453805512
"279",0.536990503901485,0.763890273391967,0.961779471160935
"280",0.548308042032644,0.781850096006149,0.986448622725724
"281",0.558981986133881,0.797527718567368,1.00982542322864
"282",0.568991667127515,0.810931626057806,1.03177007595166
"283",0.57835202294547,0.822097229369526,1.0521309563151
"284",0.587077991519669,0.831059939394591,1.07075643973926
"285",0.595184510782035,0.837855167025065,1.08749490164443
"286",0.602686518664492,0.84251832315301,1.10219471745092
"287",0.609598953098962,0.845084818670489,1.11470426257903
"288",0.615969321250652,0.845595519289889,1.12490348875609
"289",0.621975407217897,0.844113110004885,1.13279865293754
"290",0.627827564332317,0.840705730629478,1.13842758838584
"291",0.633736145925533,0.835441520977666,1.14182812836347
"292",0.639911505329162,0.82838862086345,1.14303810613289
"293",0.646563995874824,0.819615170100828,1.14209535495657
"294",0.653903970894139,0.8091893085038,1.13903770809698
"295",0.662126988842191,0.797191904349467,1.13391391601316
"296",0.671369428667936,0.783754739767331,1.12681639795048
"297",0.681752874443792,0.769022325349998,1.11784849035085
"298",0.69339891024218,0.75313917169007,1.10711352965622
"299",0.706429120135518,0.736249789380153,1.09471485230852
"300",0.720965088196228,0.718498689012849,1.08075579474968
"301",0.737128398496729,0.700030381180766,1.06533969342163
"302",0.755011602939488,0.680968328762589,1.04856077380011
"303",0.774591124747161,0.661351803781348,1.03047681749608
"304",0.795814354972449,0.641199030546157,1.0111364951543
"305",0.818628684668057,0.620528233366128,0.990588477419519
"306",0.842981504886685,0.599357636550376,0.968881434936503
"307",0.868820206681036,0.577705464408014,0.946064038350011
"308",0.896092181103815,0.555589941248153,0.922184958304799
"309",0.924744380528992,0.533021763145986,0.897293259755603
"310",0.954722002615632,0.509981513241005,0.871439584897046
"311",0.985969806344064,0.486442246438783,0.84467497023373
"312",1.01843255069462,0.462377017644891,0.817050452270251
"313",1.05205499464764,0.437758881764899,0.788617067511208
"314",1.08678189718345,0.41256089370438,0.759425852461201
"315",1.12255801728238,0.386756108368902,0.729527843624827
"316",1.1592964081366,0.360312573230943,0.698966785050145
"317",1.19678329978561,0.333178306030583,0.667757250959029
"318",1.23477321648073,0.305296317074808,0.635906523116814
"319",1.27302068247331,0.276609616670607,0.603421883288836
"320",1.31128022201466,0.247061215124962,0.570310613240427
"321",1.34930635935613,0.216594122744862,0.536579994736925
"322",1.38685361874904,0.185151349837291,0.502237309543661
"323",1.42369298866062,0.152699269625196,0.467294965135062
"324",1.45966131442164,0.119297706995371,0.431785871821933
"325",1.49461190557878,0.085029849750569,0.395748065624165
"326",1.52839807167872,0.0499788856935465,0.359219582561658
"327",1.56087312226813,0.0142280026270562,0.322238458654304
"328",1.59189036689369,-0.0221396116461499,0.284842729921996
"329",1.62130311510206,-0.0590407693233134,0.247070432384634
"330",1.64898908068408,-0.0963807088356355,0.208985349728674
"331",1.67492359440715,-0.134018373550114,0.170754256306843
"332",1.69910639128284,-0.171801133067708,0.132569674138423
"333",1.7215372063227,-0.209576356989365,0.0946241252427062
"334",1.7422157745383,-0.247191414916042,0.0571101316389782
"335",1.76114183094119,-0.284493676448694,0.0202202153465243
"336",1.77831511054295,-0.321330511188271,-0.0158531016153638
"337",1.79373422972213,-0.357557699323662,-0.0509251146980038
"338",1.80739333032533,-0.393064663395473,-0.0848423892351104
"339",1.81928543556614,-0.427749236532249,-0.117459308031005
"340",1.82940356865817,-0.461509251862535,-0.14863025389001
"341",1.837740752815,-0.494242542514868,-0.17820960961644
"342",1.84429001125024,-0.525846941617796,-0.20605175801462
"343",1.84904436717748,-0.556220282299857,-0.232011081888865
"344",1.85198727125225,-0.585272228161709,-0.255978491477338
"345",1.85306388389776,-0.612959764692465,-0.277991006753566
"346",1.85220979297919,-0.639251707853349,-0.298122175124912
"347",1.84936058636167,-0.66411687360559,-0.316445543998746
"348",1.84445185191036,-0.687524077910409,-0.333034660782431
"349",1.83741917749041,-0.709442136729036,-0.347963072883335
"350",1.82819815096698,-0.729839866022697,-0.361304327708825
"351",1.8167402379677,-0.748677875696694,-0.373135667177116
"352",1.8030604151701,-0.765883951432646,-0.383549111249829
"353",1.78718953701424,-0.78137767285625,-0.392640374399431
"354",1.76915845794013,-0.795078619593202,-0.400505171098391
"355",1.7489980323878,-0.806906371269199,-0.407239215819178
"356",1.72673911479728,-0.816780507509936,-0.41293822303426
"357",1.7024125596086,-0.824620607941111,-0.417697907216108
"358",1.67607955907752,-0.83036237927179,-0.421601647930384
"359",1.64792265672268,-0.834006036544515,-0.424683485115541
"360",1.61815473387844,-0.835567921885202,-0.426965123803226
"361",1.58698867187919,-0.835064377419763,-0.428468269025084
"362",1.55463735205929,-0.832511745274112,-0.429214625812764
"363",1.52131365575311,-0.827926367574162,-0.429225899197911
"364",1.48723046429502,-0.821324586445827,-0.428523794212174
"365",1.45257259383289,-0.812732458422834,-0.427129569808885
"366",1.41741259976859,-0.802214897670167,-0.425062700628128
"367",1.38179497231746,-0.789846532760625,-0.422342215231672
"368",1.34576420169486,-0.775701992267005,-0.418987142181289
"369",1.30936477811616,-0.759855904762106,-0.415016510038747
"370",1.27264119179672,-0.742382898818727,-0.410449347365817
"371",1.23563793295188,-0.723357603009664,-0.405304682724269
"372",1.19839333978508,-0.70284753758425,-0.399590050453651
"373",1.16092114245208,-0.680891789497955,-0.393267008004625
"374",1.1232289190967,-0.657522337382778,-0.386285618605632
"375",1.08532424786275,-0.632771159870724,-0.378595945485112
"376",1.04721470689407,-0.606670235593794,-0.370148051871506
"377",1.00890787433447,-0.579251543183987,-0.360892000993253
"378",0.970411328327784,-0.550547061273311,-0.350777856078795
"379",0.931740059784371,-0.520580147618084,-0.339743061718843
"380",0.892938710680752,-0.489339676471927,-0.327674587953194
"381",0.854059335759986,-0.456805901212775,-0.314446786183917
"382",0.815153989765126,-0.422959075218563,-0.299934007813078
"383",0.776274727439237,-0.387779451867232,-0.284010604242747
"384",0.737473603525372,-0.351247284536716,-0.26655092687499
"385",0.698802672766594,-0.313342826604956,-0.247429327111879
"386",0.660300725576467,-0.274093183578138,-0.226548719124311
"387",0.62195349505059,-0.233712869475446,-0.203926268158514
"388",0.583733449955075,-0.19246325044432,-0.179607702229551
"389",0.545613059056028,-0.150605692632192,-0.15363874935248
"390",0.507564791119561,-0.108401562186503,-0.126065137542365
"391",0.469561114911782,-0.0661122252546865,-0.0969325948142651
"392",0.431574499198797,-0.0239990479841766,-0.0662868491832384
"393",0.393606195828686,0.0176927128931796,-0.0341780684007458
"394",0.355772588977386,0.0587822383079188,-0.000674179163825784
"395",0.318218845902809,0.0991048186061624,0.0341524520940792
"396",0.281090133862861,0.138495744134041,0.0702294589395345
"397",0.244531620115453,0.176790305237675,0.107484474939098
"398",0.208688471918492,0.213823792263193,0.145845133659332
"399",0.173705856529884,0.249431495556724,0.1852390686668
"400",0.139722754105106,0.283482390510044,0.225578152857228
"401",0.106853396389891,0.315980192697564,0.266711216443016
"402",0.0752058280275449,0.346962302739342,0.308471328965723
"403",0.0448880936613661,0.376466121255441,0.350691559966915
"404",0.016008237934655,0.404529048865926,0.393204978988159
"405",-0.0113256945092836,0.431188486190854,0.435844655571014
"406",-0.0370056590271513,0.456481833850292,0.478443659257048
"407",-0.0609509457405272,0.480433011279712,0.520828925419141
"408",-0.0831901838305282,0.503012013176257,0.562802852755463
"409",-0.103779337243154,0.52417535305248,0.604161705795501
"410",-0.122774369924402,0.543879544420934,0.64470174906874
"411",-0.140231245820273,0.562081100794175,0.68421924710467
"412",-0.156205928876764,0.578736535684756,0.722510464432774
"413",-0.170754383039874,0.593802362605232,0.759371665582542
"414",-0.183949889580861,0.607243326139924,0.794627668787703
"415",-0.195934999072009,0.619057095160221,0.828217507098939
"416",-0.206869579410863,0.62924956960928,0.86010876727118
"417",-0.216913498494963,0.637826649430256,0.89026903605935
"418",-0.226226624221854,0.644794234566308,0.918665900218376
"419",-0.234968824489079,0.65015822496059,0.945266946503187
"420",-0.24329996719418,0.65392452055626,0.970039761668705
"421",-0.251361733809946,0.656116821726425,0.992943370462844
"422",-0.259223060110137,0.656830030563997,1.01390254960544
"423",-0.266934695443763,0.656176849591841,1.03283351380933
"424",-0.27454738915983,0.654269981332822,1.04965247778734
"425",-0.282111890607345,0.651222128309802,1.06427565625228
"426",-0.289678949135316,0.647145993045646,1.076619263917
"427",-0.29729931409275,0.642154278063219,1.08659951549431
"428",-0.305002513564406,0.636344671688148,1.09414039122311
"429",-0.312733190578047,0.629754805457128,1.09919693344652
"430",-0.320414766897191,0.622407296709613,1.10173195003375
"431",-0.327970664285354,0.61432476278506,1.10170824885398
"432",-0.335324304506052,0.605529821022928,1.09908863777641
"433",-0.3423991093228,0.596045088762673,1.09383592467023
"434",-0.349118500499116,0.585893183343751,1.08591291740465
"435",-0.355407151177233,0.575104070799845,1.07531647544555
"436",-0.361194740014262,0.563737111941528,1.06217966464565
"437",-0.366412197046029,0.551859016273601,1.04666960245439
"438",-0.370990452308362,0.539536493300864,1.02895340632117
"439",-0.374860435837089,0.526836252528118,1.00919819369543
"440",-0.377953077668038,0.51382500346016,0.987571082026577
"441",-0.380199307837036,0.500569455601791,0.964239188764044
"442",-0.381551094265363,0.487132745037887,0.939371214646023
"443",-0.382044556416106,0.473563714173619,0.91314219356579
"444",-0.381736851637805,0.45990763199424,0.885728742705399
"445",-0.380685137278999,0.446209767484997,0.857307479246896
"446",-0.378946570688228,0.432515389631139,0.828055020372332
"447",-0.376578309214032,0.418869767417917,0.79814798326376
"448",-0.37363751020495,0.405318169830579,0.767762985103225
"449",-0.37019243114893,0.391909442831182,0.73706322423971
"450",-0.366355730091562,0.378706740289014,0.706158223689913
"451",-0.362251165217842,0.365776793050168,0.675144087637457
"452",-0.358002494712768,0.353186331960742,0.644116920265974
"453",-0.353733476761338,0.341002087866829,0.613172825759088
"454",-0.349567869548549,0.329290791614525,0.582407908300428
"455",-0.345629431259399,0.318119174049924,0.551918272073618
"456",-0.342028104225836,0.307552436062653,0.521795281932818
"457",-0.338818567367607,0.297649658716459,0.492111345414301
"458",-0.336041683751409,0.288468393118617,0.462934130724866
"459",-0.333738316443941,0.280066190376407,0.434331306071321
"460",-0.3319493285119,0.272500601597106,0.406370539660465
"461",-0.330715583021983,0.265829177887991,0.379119499699103
"462",-0.330077943040888,0.26010947035634,0.352645854394038
"463",-0.330061424706496,0.255389011086044,0.3270309405319
"464",-0.330627656441417,0.25167525606745,0.302410769218649
"465",-0.331722419739446,0.248965642267517,0.278935020140066
"466",-0.333291496094374,0.247257606653205,0.256753372981941
"467",-0.335280666999996,0.246548586191475,0.236015507430059
"468",-0.337635713950105,0.246836017849286,0.216871103170203
"469",-0.340302418438495,0.248117338593599,0.199469839888162
"470",-0.343198965033099,0.250383699838174,0.183952814120648
"471",-0.346133150598402,0.253601110783973,0.170426789808095
"472",-0.34888517507303,0.257729295078758,0.15898994774186
"473",-0.35123523839561,0.262727976370292,0.149740468713305
"474",-0.352963540504767,0.268556878306336,0.142776533513789
"475",-0.353850281339126,0.275175724534654,0.138196322934671
"476",-0.353675660837314,0.282544238703007,0.136098017767313
"477",-0.352232597531611,0.290617098803528,0.136568313226075
"478",-0.349364884328918,0.299328800205824,0.139647962217331
"479",-0.344929032729792,0.308608792623872,0.145366232070454
"480",-0.33878155423479,0.318386525771651,0.15375239011482
"481",-0.330778960344469,0.328591449363136,0.164835703679801
"482",-0.320777762559385,0.339153013112306,0.178645440094774
"483",-0.308634472380094,0.350000666733139,0.195210866689112
"484",-0.29423547552651,0.361059389326798,0.214542189136351
"485",-0.277586654595969,0.372236277543209,0.236573366486681
"486",-0.258723766405169,0.38343395741948,0.261219296134446
"487",-0.237682567770801,0.394555054992722,0.288394875474
"488",-0.214498815509561,0.405502196300047,0.318015001899687
"489",-0.189208266438144,0.416178007378564,0.349994572805859
"490",-0.161846677373242,0.426485114265386,0.384248485586866
"491",-0.132454454187875,0.436338786871789,0.420692526597536
"492",-0.101090598980351,0.44570487060572,0.459246038034636
"493",-0.0678187629053084,0.454561854749289,0.499829251055405
"494",-0.0327025971173798,0.462888228584612,0.542362396817093
"495",0.00419424722880248,0.470662481393799,0.586765706476945
"496",0.0428081189786001,0.477863102458963,0.632959411192203
"497",0.0830753669773828,0.484468581062217,0.680863742120116
"498",0.124922469326571,0.490455324578675,0.730396728936841
"499",0.168236421151827,0.495791412755453,0.781467595394207
"500",0.212894346834873,0.500442843432669,0.833983363762959
